articleID;reviewerID
30589;7433060|7433049|7432958
30590;7433101|7432881|7433006
30591;7433079|7432947|7432902
30592;7433091|7432938|7432988
30593;7433063|7433044|7432995
30594;7433087|7432977|7433009
30595;7432875|7432925|7433024
30596;7432980|7433074|7432936
30597;7433111|7433045|7433050
30598;7433072|7432956|7432937
30599;7433078|7433037|7433024
30600;7433049|7432908|7433099
30601;7432994|7433058|7433086
30602;7433050|7433100|7433042
30603;7433023|7433042|7432982
30604;7432875|7433016|7433038
30605;7432975|7432869|7433014
30606;7433111|7433093|7432913
30607;7432986|7433103|7432985
30608;7432925|7433074|7433092
30609;7432897|7433003|7432917
30610;7433048|7433075|7433066
30611;7432907|7433084|7432926
30612;7432916|7433099|7433101
30613;7433010|7433089|7432958
30614;7432882|7433103|7432868
30615;7432969|7433088|7433044
30616;7433024|7433026|7432996
30617;7433008|7433013|7433086
30618;7433060|7433034|7433068
30619;7433046|7433011|7433032
30620;7432866|7432908|7432924
30621;7433111|7432911|7432874
30622;7433094|7432894|7432943
30623;7432988|7433088|7432980
30624;7432894|7433051|7433007
30625;7433026|7433025|7433048
30626;7432996|7432979|7432885
30627;7432928|7432895|7432935
30628;7433043|7433112|7433047
30629;7432933|7433000|7433020
30630;7432995|7432945|7432873
30631;7433092|7432898|7432879
30632;7432980|7432926|7432895
30633;7433087|7432939|7432958
30634;7433028|7433038|7432888
30635;7432877|7433088|7432899
30636;7433099|7432880|7433105
30637;7432986|7433018|7433004
30638;7432899|7432993|7432948
30639;7432973|7433046|7432985
30640;7432974|7432884|7433109
30641;7433081|7432982|7433079
30642;7433104|7432871|7433002
30643;7432913|7432906|7433091
30644;7433054|7433051|7433050
30645;7433030|7432911|7433100
30646;7432960|7433022|7432878
30647;7432884|7433105|7432967
30648;7433091|7432872|7433095
30649;7433009|7432921|7433064
30650;7433076|7432909|7432932
30651;7432980|7433002|7432931
30652;7432954|7432924|7432892
30653;7432894|7432986|7432922
30654;7433091|7432919|7433013
30655;7433029|7433106|7433100
30656;7433074|7433086|7432895
30657;7432887|7432917|7432910
30658;7433067|7432965|7432999
30659;7432940|7433014|7433076
30660;7432919|7432937|7432883
30661;7433010|7433028|7432934
30662;7433016|7433024|7432999
30663;7433079|7432988|7432884
30664;7433038|7433098|7433063
30665;7432903|7433004|7432985
30666;7432988|7433022|7432901
30667;7433052|7433088|7432989
30668;7433017|7432877|7432997
30669;7433070|7433080|7432993
30670;7433030|7433022|7432929
30671;7433100|7432940|7433035
30672;7433085|7432872|7432927
30673;7432954|7432967|7433065
30674;7432969|7433013|7433033
30675;7432955|7433029|7432982
30676;7432998|7433067|7432910
30677;7433026|7432998|7433088
30678;7432991|7432953|7433013
30679;7433092|7433047|7433032
30680;7432964|7433095|7432884
30681;7432979|7433044|7433049
30682;7433046|7433089|7433007
30683;7433028|7432958|7432932
30684;7432868|7432937|7432950
30685;7433061|7433074|7433069
30686;7433076|7433102|7432909
30687;7433058|7432929|7432982
30688;7433094|7433080|7433038
30689;7432984|7433096|7432976
30690;7432901|7433050|7433103
30691;7432883|7432908|7433050
30692;7432901|7433045|7432995
30693;7432910|7432937|7433103
30694;7432950|7433067|7432941
30695;7432949|7432984|7433085
30696;7432971|7432993|7432928
30697;7432898|7432986|7433057
30698;7433091|7433018|7433099
30699;7433040|7432983|7432963
30700;7432910|7432978|7433111
30701;7432916|7432946|7432920
30702;7432987|7432995|7432870
30703;7432933|7433024|7433043
30704;7432974|7433046|7433033
30705;7433026|7432948|7432958
30706;7433039|7433086|7432865
30707;7432885|7433052|7433067
30708;7433035|7432906|7433051
30709;7432908|7432950|7433037
30710;7433026|7432972|7432998
30711;7432967|7432975|7432926
30712;7433025|7433059|7432921
30713;7433094|7432986|7432931
30714;7432970|7432956|7432959
30715;7433061|7433002|7433009
30716;7433065|7432966|7433051
30717;7433070|7432995|7432965
30718;7432894|7432947|7432910
30719;7433037|7432951|7432993
30720;7432953|7432932|7433040
30721;7432924|7433060|7433092
30722;7433090|7433039|7432987
30723;7432991|7433051|7433043
30724;7433011|7432916|7433032
30725;7432875|7433051|7433028
30726;7433112|7432883|7432957
30727;7433096|7433013|7432886
30728;7432902|7433048|7433039
30729;7432896|7433094|7433029
30730;7433107|7433071|7432894
30731;7433046|7433058|7433005
30732;7432994|7433076|7432924
30733;7432885|7433035|7432960
30734;7433027|7432931|7433087
30735;7433066|7433064|7433006
30736;7433045|7432909|7432965
30737;7433040|7432914|7432992
30738;7433027|7432906|7432933
30739;7433093|7433081|7433096
30740;7433106|7433071|7432922
30741;7432966|7432879|7433007
30742;7433016|7432894|7433070
30743;7433042|7433091|7433045
30744;7432963|7433074|7432890
30745;7432918|7432879|7432946
30746;7432996|7432942|7433067
30747;7432904|7432988|7432872
30748;7432966|7433005|7433006
30749;7433091|7433014|7432991
30750;7433103|7432976|7433038
30751;7433034|7432882|7432939
30752;7432960|7433081|7433010
30753;7433081|7433085|7433074
30754;7432883|7432909|7432929
30755;7433103|7432961|7433055
30756;7433037|7433003|7432990
30757;7432892|7432997|7433024
30758;7433098|7432869|7433005
30759;7433034|7433064|7432958
30760;7433089|7432894|7432922
30761;7433098|7433068|7432887
30762;7432869|7432987|7432945
30763;7432962|7433087|7433003
30764;7433107|7433023|7432888
30765;7432884|7433108|7432933
30766;7433091|7432908|7433077
30767;7432975|7433034|7433080
30768;7433008|7432978|7432989
30769;7433009|7432932|7433014
30770;7432868|7432937|7433088
30771;7433072|7432897|7433088
30772;7433062|7433106|7433039
30773;7432984|7432978|7432941
30774;7433049|7432866|7432893
30775;7432898|7433084|7433103
30776;7433008|7433041|7432940
30777;7432872|7433064|7432897
30778;7433060|7433093|7432999
30779;7432910|7432878|7432874
30780;7433027|7432867|7432977
30781;7432919|7433052|7432877
30782;7432920|7432996|7433008
30783;7432973|7432901|7433107
30784;7432929|7432907|7433069
30785;7433016|7433003|7432901
30786;7432978|7432967|7433069
30787;7432992|7432909|7432935
30788;7433086|7432949|7433103
30789;7432988|7432921|7432970
30790;7432920|7432961|7433097
30791;7432960|7432944|7432906
30792;7432993|7433095|7432999
30793;7433053|7432909|7432997
30794;7432925|7433043|7432962
30795;7433054|7433070|7432924
30796;7432928|7433004|7432985
30797;7433047|7433067|7432884
30798;7432892|7432956|7432870
30799;7433093|7432942|7433080
30800;7432885|7432967|7433009
30801;7432874|7433025|7433023
30802;7433101|7432945|7432946
30803;7433073|7433051|7433031
30804;7432869|7433051|7432991
30805;7432959|7432937|7433005
30806;7433082|7432900|7432925
30807;7433054|7432916|7432876
30808;7432932|7432926|7432963
30809;7432972|7433060|7432928
30810;7433093|7433091|7432963
30811;7432990|7432902|7432886
30812;7433012|7433080|7433083
30813;7432965|7433008|7432994
30814;7432897|7432882|7432997
30815;7432983|7433090|7432996
30816;7433085|7432921|7432878
30817;7432906|7433107|7432883
30818;7433051|7432965|7432917
30819;7433075|7433005|7432985
30820;7432960|7433091|7432923
30821;7433098|7432898|7432901
30822;7433094|7433022|7433088
30823;7432872|7433020|7432949
30824;7432910|7433079|7432872
30825;7433029|7433022|7433083
30826;7432870|7432878|7433095
30827;7433026|7432983|7432869
30828;7433099|7433066|7433078
30829;7432938|7433068|7433074
30830;7432924|7433104|7433023
30831;7432916|7433036|7432971
30832;7433058|7432956|7433063
30833;7432994|7432959|7433093
30834;7432947|7433070|7433097
30835;7432963|7432982|7432872
30836;7433047|7433021|7433012
30837;7433105|7432936|7432982
30838;7432902|7432897|7433054
30839;7432905|7432943|7432866
30840;7433104|7432928|7432904
30841;7432924|7432877|7432961
30842;7432870|7432982|7432899
30843;7433093|7432944|7433052
30844;7432920|7432961|7432949
30845;7432962|7433097|7432942
30846;7433075|7432885|7433097
30847;7432941|7432931|7433040
30848;7432963|7432925|7432923
30849;7433084|7433015|7433008
30850;7432914|7433036|7433075
30851;7432911|7432886|7433066
30852;7433091|7433006|7432876
30853;7432893|7432879|7433028
30854;7432871|7432925|7432899
30855;7433068|7433042|7433033
30856;7433022|7432955|7433039
30857;7432888|7432942|7432895
30858;7432905|7433077|7432922
30859;7432992|7432872|7433015
30860;7432868|7432925|7433052
30861;7433029|7433023|7432961
30862;7432952|7433065|7433043
30863;7432999|7432905|7432910
30864;7432959|7432980|7432940
30865;7433035|7432899|7432890
30866;7432936|7432959|7433043
30867;7432894|7432922|7432905
30868;7433054|7433015|7432997
30869;7432908|7432988|7432992
30870;7432973|7433031|7433078
30871;7433029|7432922|7432978
30872;7433066|7432880|7433023
30873;7432957|7432872|7432945
30874;7433072|7432997|7432992
30875;7433078|7433095|7433034
30876;7432913|7432867|7433025
30877;7433113|7433085|7433065
30878;7432969|7432993|7433004
30879;7433057|7433041|7432922
30880;7433098|7433000|7432981
30881;7433041|7433070|7432881
30882;7432967|7432957|7432882
30883;7432993|7433098|7432895
30884;7432879|7433071|7433012
30885;7433113|7432996|7432953
30886;7433043|7432921|7433046
30887;7433044|7433003|7433068
30888;7432866|7433058|7432887
30889;7432987|7433105|7432988
30890;7432970|7433045|7432990
30891;7433096|7433007|7433099
30892;7432920|7433046|7432978
30893;7432929|7432949|7432998
30894;7432917|7432940|7433014
30895;7433105|7432995|7432874
30896;7432924|7433004|7432917
30897;7432967|7433049|7432933
30898;7432960|7432952|7432992
30899;7433008|7432877|7432948
30900;7432952|7433080|7433085
30901;7432971|7432870|7432899
30902;7432921|7433095|7432906
30903;7433054|7433047|7433061
30904;7433110|7432968|7433049
30905;7432915|7432886|7432941
30906;7432879|7432894|7432892
30907;7432955|7433004|7433007
30908;7433019|7433034|7433068
30909;7433031|7432958|7433016
30910;7433040|7432971|7433083
30911;7432898|7432959|7432932
30912;7432873|7432906|7432905
30913;7432928|7432873|7433107
30914;7432919|7432995|7432976
30915;7432991|7432978|7433109
30916;7432958|7433035|7432867
30917;7432945|7432993|7433067
30918;7432935|7432944|7433012
30919;7432962|7432940|7432884
30920;7432892|7432937|7432909
30921;7433106|7432868|7433056
30922;7433083|7432960|7433046
30923;7433079|7433075|7433048
30924;7433079|7433094|7432906
30925;7433018|7433094|7433010
30926;7433068|7433004|7432956
30927;7433075|7433093|7432954
30928;7432887|7432936|7432872
30929;7432918|7432912|7433071
30930;7432955|7433106|7433044
30931;7432915|7432938|7432990
30932;7432906|7433012|7433086
30933;7433066|7433040|7433103
30934;7433069|7433076|7433081
30935;7432879|7432896|7432870
30936;7433075|7432988|7433000
30937;7432941|7432936|7432986
30938;7433040|7432984|7432953
30939;7433003|7433009|7433023
30940;7433073|7433044|7432878
30941;7433087|7432896|7432963
30942;7432980|7433036|7432923
30943;7433025|7432997|7432938
30944;7433100|7432877|7433093
30945;7432907|7432916|7432995
30946;7433095|7432904|7432970
30947;7432965|7432905|7432895
30948;7432936|7432926|7432996
30949;7433112|7432882|7432999
30950;7433083|7432968|7432902
30951;7432885|7433069|7433031
30952;7432993|7432929|7432930
30953;7433040|7433049|7433004
30954;7432974|7433065|7432933
30955;7432942|7433105|7433073
30956;7432875|7433103|7432919
30957;7432950|7432940|7433042
30958;7432976|7432917|7433035
30959;7432935|7432973|7432924
30960;7432945|7432880|7433009
30961;7433028|7433018|7432922
30962;7432983|7433103|7432893
30963;7432946|7433014|7432967
30964;7432880|7432867|7433025
30965;7433061|7433049|7432886
30966;7433012|7432966|7432944
30967;7432935|7433039|7432996
30968;7432906|7433102|7433049
30969;7433017|7432899|7433046
30970;7433005|7432966|7432897
30971;7433088|7432874|7433063
30972;7433050|7433100|7433059
30973;7433093|7432953|7432894
30974;7433025|7433017|7433023
30975;7432937|7432966|7433077
30976;7432954|7432967|7432870
30977;7432913|7432973|7432915
30978;7433083|7432906|7433110
30979;7432956|7432910|7432922
30980;7433106|7433012|7433096
30981;7432894|7433027|7432946
30982;7433094|7433052|7433021
30983;7432917|7432876|7432900
30984;7432949|7432900|7432932
30985;7433038|7433100|7432876
30986;7432919|7432890|7433016
30987;7433085|7432946|7432958
30988;7433062|7432955|7432880
30989;7432931|7432886|7433046
30990;7432928|7433047|7432925
30991;7432867|7432918|7432928
30992;7432887|7432915|7433043
30993;7433018|7433080|7432912
30994;7432999|7432885|7432889
30995;7433006|7432938|7432880
30996;7432925|7432948|7433016
30997;7432894|7433101|7432871
30998;7432919|7433036|7432918
30999;7432936|7433076|7432939
31000;7432940|7432995|7432959
31001;7433051|7432889|7432967
31002;7432964|7433012|7432866
31003;7432875|7432888|7432885
31004;7433024|7432963|7432924
31005;7432986|7433037|7433003
31006;7432913|7432930|7433031
31007;7433031|7432971|7432872
31008;7433021|7432990|7433088
31009;7433075|7433039|7433095
31010;7432902|7433100|7433015
31011;7432896|7433048|7433024
31012;7432979|7432933|7432922
31013;7433029|7433016|7432955
31014;7432951|7432947|7433039
31015;7433060|7433037|7433076
31016;7433071|7432911|7433033
31017;7432978|7433096|7433095
31018;7433014|7433043|7433061
31019;7432970|7432966|7432928
31020;7432895|7432898|7432886
31021;7432879|7432947|7432910
31022;7432890|7432947|7432892
31023;7432945|7432984|7433027
31024;7432933|7433063|7433041
31025;7433056|7432994|7432897
31026;7432881|7433036|7432875
31027;7432877|7433112|7433061
31028;7433023|7433043|7432985
31029;7432872|7433075|7433061
31030;7433035|7432887|7433060
31031;7432998|7433111|7432914
31032;7432932|7432922|7432888
31033;7433010|7432910|7433068
31034;7433113|7432961|7433002
31035;7433098|7432982|7433020
31036;7432929|7432965|7433093
31037;7433049|7433016|7432906
31038;7432974|7433104|7432926
31039;7432882|7432917|7432951
31040;7433007|7433045|7432876
31041;7433010|7433095|7432971
31042;7432937|7432915|7432866
31043;7432950|7433043|7432980
31044;7433010|7432947|7432891
31045;7432935|7433051|7433010
31046;7433032|7433081|7432972
31047;7433046|7433048|7432889
31048;7432871|7432916|7432942
31049;7433011|7432898|7432963
31050;7433063|7433028|7433101
31051;7433113|7433026|7432885
31052;7432901|7432910|7433043
31053;7432869|7432868|7432871
31054;7433061|7432989|7432958
31055;7432879|7433044|7432926
31056;7432926|7432983|7433039
31057;7432964|7432866|7432895
31058;7433077|7432992|7433069
31059;7432881|7432962|7433079
31060;7433017|7433077|7433073
31061;7433024|7433058|7433105
31062;7432883|7432869|7432959
31063;7432943|7433022|7432981
31064;7433023|7433080|7432956
31065;7433045|7433097|7433095
31066;7433071|7432983|7432962
31067;7432992|7432886|7432918
31068;7432878|7433046|7432956
31069;7433010|7432900|7432873
31070;7432947|7433035|7433075
31071;7432989|7432933|7432959
31072;7433021|7432983|7432981
31073;7432889|7433055|7432954
31074;7432885|7433095|7432982
31075;7433019|7433096|7433102
31076;7432959|7432985|7433030
31077;7433077|7433038|7432963
31078;7432924|7433060|7432890
31079;7433005|7432872|7433047
31080;7432917|7433031|7432890
31081;7432894|7432942|7432948
31082;7432991|7432935|7433032
31083;7433029|7432936|7432924
31084;7433031|7433047|7432926
31085;7433064|7432882|7432876
31086;7433053|7432929|7433110
31087;7433059|7432922|7432983
31088;7432943|7432958|7432996
31089;7433031|7432976|7433015
31090;7432941|7433021|7432885
31091;7432952|7432890|7432903
31092;7432902|7432890|7433078
31093;7433043|7432866|7432897
31094;7432910|7433093|7432902
31095;7433054|7432977|7432960
31096;7432867|7433090|7433060
31097;7432930|7433047|7432865
31098;7432908|7432958|7433023
31099;7432984|7432995|7432912
31100;7432876|7433031|7433030
31101;7432991|7432947|7433018
31102;7432930|7432949|7432965
31103;7432963|7432992|7432997
31104;7432880|7432921|7432955
31105;7432938|7432896|7433102
31106;7432909|7432980|7433041
31107;7433052|7433038|7432902
31108;7432924|7433079|7433051
31109;7432950|7432964|7432942
31110;7432923|7432974|7432941
31111;7433001|7432918|7432897
31112;7432985|7432876|7433071
31113;7432988|7433098|7433012
31114;7433071|7432901|7433022
31115;7433037|7432900|7433040
31116;7433035|7433096|7433068
31117;7432917|7433029|7433007
31118;7432878|7433014|7433062
31119;7432977|7432960|7432992
31120;7433106|7433030|7432962
31121;7433073|7433090|7432942
31122;7433016|7433042|7432897
31123;7432907|7433012|7433043
31124;7433027|7432960|7432884
31125;7432937|7433023|7432964
31126;7433040|7433013|7432957
31127;7433104|7433042|7433026
31128;7433063|7432963|7432887
31129;7432974|7432871|7433052
31130;7433072|7432894|7433025
31131;7432917|7433082|7432914
31132;7433022|7433008|7432995
31133;7432901|7432882|7433001
31134;7433091|7432882|7433026
31135;7433039|7432986|7433051
31136;7432992|7433072|7433090
31137;7432887|7433109|7432874
31138;7432868|7433014|7432937
31139;7432873|7433021|7433105
31140;7432968|7432890|7432935
31141;7433012|7432910|7433035
31142;7433029|7433033|7432943
31143;7433034|7433066|7432964
31144;7432904|7432993|7433006
31145;7433065|7433038|7433054
31146;7433090|7432865|7432953
31147;7432929|7433078|7432951
31148;7432869|7432951|7432896
31149;7432929|7433089|7432986
31150;7432898|7432928|7433043
31151;7433080|7432957|7433047
31152;7432957|7432898|7433056
31153;7432933|7433081|7432994
31154;7433063|7433022|7432998
31155;7433069|7432902|7433013
31156;7433033|7433066|7432950
